"sport","event","date","athlete_id","country_id","bronze","gold","silver"
"Swimming","Swimming Women's 4 x 100 metres Medley Relay","2016-01-01","119831","34",0,0,0
"Track and Field","Women's 200 metres","2016-01-01","119840","187",0,0,0
"Track and Field","Women's Triple Jump","2016-01-01","119848","93",0,0,0
"Track and Field","Women's 100 metres","2016-01-01","119884","80",0,0,0
"Track and Field","Women's 200 metres","2016-01-01","119884","80",0,0,0
"Track and Field","Women's 100 metres","2016-01-01","119903","93",0,1,0
"Track and Field","Women's 200 metres","2016-01-01","119903","93",0,1,0
"Track and Field","Women's 4 x 100 metres Relay","2016-01-01","119903","93",0,0,1
"Track and Field","Men's 100 metres","2016-01-01","119949","187",0,0,0
"Track and Field","Men's 4 x 100 metres Relay","2016-01-01","119949","187",0,0,0
"Swimming","Swimming Men's 4 x 100 metres Freestyle Relay","2016-01-01","120059","34",0,0,0
"Track and Field","Men's 20 kilometres Walk","2016-01-01","120067","34",0,0,0
"Track and Field","Women's 4 x 400 metres Relay","2016-01-01","120078","11",0,0,0
"Gymnastics","Gymnastics Women's Individual All-Around","2016-01-01","120089","130",0,0,0
"Gymnastics","Gymnastics Women's Team All-Around","2016-01-01","120089","130",0,0,0
"Gymnastics","Gymnastics Women's Floor Exercise","2016-01-01","120089","130",0,0,0
"Gymnastics","Gymnastics Women's Uneven Bars","2016-01-01","120089","130",0,0,0
"Gymnastics","Gymnastics Women's Balance Beam","2016-01-01","120089","130",0,0,0
"Swimming","Swimming Women's 200 metres Butterfly","2016-01-01","120124","11",0,0,0
"Swimming","Swimming Men's 50 metres Freestyle","2016-01-01","120227","192",0,0,0
"Track and Field","Men's 5,000 metres","2016-01-01","120272","11",0,0,0
"Track and Field","Men's Hammer Throw","2016-01-01","120312","18",0,0,1
"Track and Field","Women's 20 kilometres Walk","2016-01-01","120332","63",0,0,0
"Swimming","Swimming Men's 100 metres Freestyle","2016-01-01","120388","19",0,0,1
"Swimming","Swimming Men's 4 x 100 metres Freestyle Relay","2016-01-01","120388","19",0,0,0
"Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","2016-01-01","120388","19",0,0,0
"Track and Field","Men's 100 metres","2016-01-01","120422","191",0,0,0
"Gymnastics","Gymnastics Women's Team All-Around","2016-01-01","120443","73",0,0,0
"Gymnastics","Gymnastics Women's Floor Exercise","2016-01-01","120443","73",1,0,0
"Gymnastics","Gymnastics Women's Balance Beam","2016-01-01","120443","73",0,0,0
"Track and Field","Men's 400 metres Hurdles","2016-01-01","120451","195",0,0,0
"Track and Field","Men's 50 kilometres Walk","2016-01-01","120530","166",0,0,0
"Swimming","Swimming Men's 100 metres Breaststroke","2016-01-01","120537","108",0,0,0
"Swimming","Swimming Men's 200 metres Breaststroke","2016-01-01","120537","108",0,0,0
"Swimming","Swimming Men's 4 x 100 metres Medley Relay","2016-01-01","120537","108",0,0,0
"Track and Field","Women's 400 metres Hurdles","2016-01-01","120538","193",0,0,0
"Track and Field","Women's Marathon","2016-01-01","120565","91",0,0,0
"Swimming","Swimming Men's 50 metres Freestyle","2016-01-01","120577","176",0,0,0
"Track and Field","Women's 400 metres Hurdles","2016-01-01","120597","193",0,0,0
"Gymnastics","Gymnastics Men's Individual All-Around","2016-01-01","120619","71",0,0,0
"Gymnastics","Gymnastics Men's Team All-Around","2016-01-01","120619","71",0,0,0
"Gymnastics","Gymnastics Men's Floor Exercise","2016-01-01","120619","71",0,0,0
"Gymnastics","Gymnastics Men's Horizontal Bar","2016-01-01","120619","71",0,0,0
"Gymnastics","Gymnastics Men's Pommelled Horse","2016-01-01","120619","71",0,0,0
"Track and Field","Men's Shot Put","2016-01-01","120623","173",0,0,0
"Track and Field","Women's Marathon","2016-01-01","120671","151",0,0,0
"Swimming","Swimming Men's 50 metres Freestyle","2016-01-01","120699","49",0,0,0
"Track and Field","Men's 10,000 metres","2016-01-01","120780","63",1,0,0
"Track and Field","Men's Javelin Throw","2016-01-01","120795","8",0,0,0
"Track and Field","Women's Discus Throw","2016-01-01","120888","162",0,0,0
"Gymnastics","Gymnastics Men's Team All-Around","2016-01-01","120975","67",0,0,0
"Gymnastics","Gymnastics Men's Floor Exercise","2016-01-01","120975","67",0,0,0
"Gymnastics","Gymnastics Men's Parallel Bars","2016-01-01","120975","67",0,0,0
"Gymnastics","Gymnastics Men's Pommelled Horse","2016-01-01","120975","67",0,0,0
"Swimming","Swimming Men's 100 metres Breaststroke","2016-01-01","121044","92",0,0,0
"Swimming","Swimming Men's 4 x 100 metres Medley Relay","2016-01-01","121044","92",0,0,0
"Swimming","Swimming Women's 100 metres Breaststroke","2016-01-01","121054","134",0,0,0
"Track and Field","Men's Decathlon","2016-01-01","121064","173",0,0,0
"Track and Field","Men's Triple Jump","2016-01-01","121149","70",0,0,0
"Track and Field","Men's Long Jump","2016-01-01","121186","178",0,0,0
"Track and Field","Men's 10,000 metres","2016-01-01","121205","192",0,0,0
"Track and Field","Men's 5,000 metres","2016-01-01","121235","144",0,0,0
"Track and Field","Women's Long Jump","2016-01-01","121291","145",0,0,0
"Swimming","Swimming Women's 100 metres Butterfly","2016-01-01","121308","132",0,0,0
"Swimming","Swimming Women's 50 metres Freestyle","2016-01-01","121309","23",0,0,0
"Track and Field","Men's Triple Jump","2016-01-01","121317","173",0,0,0
"Track and Field","Men's 50 kilometres Walk","2016-01-01","121412","166",0,1,0
"Swimming","Swimming Men's 100 metres Backstroke","2016-01-01","121462","91",0,0,0
"Swimming","Swimming Men's 200 metres Backstroke","2016-01-01","121462","91",0,0,0
"Swimming","Swimming Men's 100 metres Butterfly","2016-01-01","121481","115",0,0,0
"Swimming","Swimming Women's 50 metres Freestyle","2016-01-01","121485","179",0,0,0
"Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","2016-01-01","121485","179",0,0,0
"Swimming","Swimming Women's 100 metres Backstroke","2016-01-01","121505","130",0,0,0
"Track and Field","Men's 110 metres Hurdles","2016-01-01","121601","71",0,0,0
"Track and Field","Women's 400 metres Hurdles","2016-01-01","121607","93",0,0,0
"Track and Field","Men's 110 metres Hurdles","2016-01-01","121629","51",0,0,0
"Swimming","Swimming Men's 50 metres Freestyle","2016-01-01","121658","151",0,0,0
"Swimming","Swimming Men's 4 x 100 metres Freestyle Relay","2016-01-01","121658","151",0,0,0
"Track and Field","Women's 3,000 metres Steeplechase","2016-01-01","121755","90",0,0,0
"Track and Field","Women's High Jump","2016-01-01","121757","34",0,0,0
"Track and Field","Women's Marathon","2016-01-01","121822","11",0,0,0
"Track and Field","Women's Long Jump","2016-01-01","121866","120",0,0,0
"Track and Field","Women's 400 metres Hurdles","2016-01-01","121990","53",0,0,0
"Swimming","Swimming Women's 200 metres Individual Medley","2016-01-01","122023","92",0,0,0
"Swimming","Swimming Women's 400 metres Individual Medley","2016-01-01","122023","92",0,0,0
"Track and Field","Women's High Jump","2016-01-01","122061","92",0,0,0
"Track and Field","Men's 50 kilometres Walk","2016-01-01","122068","18",0,0,0
"Track and Field","Men's Marathon","2016-01-01","122109","77",0,0,0
"Track and Field","Men's 200 metres","2016-01-01","122199","74",0,0,0
"Track and Field","Women's 800 metres","2016-01-01","122256","63",0,0,0
"Track and Field","Women's Marathon","2016-01-01","122258","63",0,0,0
"Track and Field","Men's 3,000 metres Steeplechase","2016-01-01","122273","29",0,0,0
"Track and Field","Men's Marathon","2016-01-01","122284","123",0,0,0
"Track and Field","Women's 20 kilometres Walk","2016-01-01","122312","74",0,0,0
"Swimming","Swimming Men's 100 metres Backstroke","2016-01-01","122336","18",0,0,0
"Swimming","Swimming Men's 200 metres Backstroke","2016-01-01","122336","18",0,0,0
"Track and Field","Men's Triple Jump","2016-01-01","122352","29",0,0,0
"Track and Field","Men's 200 metres","2016-01-01","122405","203",0,0,0
"Swimming","Swimming Men's 100 metres Freestyle","2016-01-01","122411","18",0,0,0
"Swimming","Swimming Men's 100 metres Butterfly","2016-01-01","122411","18",0,0,0
"Track and Field","Women's Triple Jump","2016-01-01","122447","193",0,0,0
"Track and Field","Women's Marathon","2016-01-01","122520","63",0,0,0
"Track and Field","Women's 100 metres","2016-01-01","122532","76",0,0,0
"Track and Field","Men's 800 metres","2016-01-01","122554","24",0,0,0
"Swimming","Swimming Men's 200 metres Backstroke","2016-01-01","122577","196",0,0,0
"Track and Field","Men's 400 metres Hurdles","2016-01-01","122609","97",0,0,1
"Track and Field","Women's Marathon","2016-01-01","122626","86",0,0,0
"Track and Field","Women's 10,000 metres","2016-01-01","122627","198",0,0,0
"Swimming","Swimming Men's 400 metres Individual Medley","2016-01-01","122823","92",0,0,0
"Gymnastics","Gymnastics Women's Individual All-Around","2016-01-01","122858","152",0,0,0
"Gymnastics","Gymnastics Women's Team All-Around","2016-01-01","122858","152",0,0,1
"Gymnastics","Gymnastics Women's Floor Exercise","2016-01-01","122858","152",0,0,0
"Gymnastics","Gymnastics Women's Horse Vault","2016-01-01","122858","152",0,0,0
"Gymnastics","Gymnastics Women's Uneven Bars","2016-01-01","122858","152",0,0,0
"Gymnastics","Gymnastics Women's Balance Beam","2016-01-01","122858","152",0,0,0
"Swimming","Swimming Women's 100 metres Breaststroke","2016-01-01","122867","73",0,0,0
"Swimming","Swimming Women's 200 metres Breaststroke","2016-01-01","122867","73",0,0,0
"Swimming","Swimming Women's 4 x 100 metres Medley Relay","2016-01-01","122867","73",0,0,0
"Gymnastics","Gymnastics Men's Individual All-Around","2016-01-01","122903","108",0,0,0
"Gymnastics","Gymnastics Men's Floor Exercise","2016-01-01","122903","108",0,0,0
"Gymnastics","Gymnastics Men's Horse Vault","2016-01-01","122903","108",0,0,0
"Gymnastics","Gymnastics Men's Parallel Bars","2016-01-01","122903","108",0,0,0
"Gymnastics","Gymnastics Men's Horizontal Bar","2016-01-01","122903","108",0,0,0
"Gymnastics","Gymnastics Men's Rings","2016-01-01","122903","108",0,0,0
"Gymnastics","Gymnastics Men's Pommelled Horse","2016-01-01","122903","108",0,0,0
"Track and Field","Women's 5,000 metres","2016-01-01","122916","73",0,0,0
"Track and Field","Men's Marathon","2016-01-01","122928","100",0,0,0
"Swimming","Swimming Men's 100 metres Breaststroke","2016-01-01","122959","14",0,0,0
"Track and Field","Men's 20 kilometres Walk","2016-01-01","122980","136",0,0,0
"Swimming","Swimming Women's 50 metres Freestyle","2016-01-01","122997","181",0,0,0
"Swimming","Swimming Women's 100 metres Freestyle","2016-01-01","123049","94",0,0,0
"Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","2016-01-01","123049","94",0,0,0
"Swimming","Swimming Women's 4 x 100 metres Medley Relay","2016-01-01","123049","94",0,0,0
"Gymnastics","Gymnastics Men's Individual All-Around","2016-01-01","123056","94",0,1,0
"Gymnastics","Gymnastics Men's Team All-Around","2016-01-01","123056","94",0,1,0
"Gymnastics","Gymnastics Men's Floor Exercise","2016-01-01","123056","94",0,0,0
"Gymnastics","Gymnastics Men's Parallel Bars","2016-01-01","123056","94",0,0,0
"Gymnastics","Gymnastics Men's Horizontal Bar","2016-01-01","123056","94",0,0,0
"Gymnastics","Gymnastics Men's Rings","2016-01-01","123056","94",0,0,0
"Gymnastics","Gymnastics Men's Pommelled Horse","2016-01-01","123056","94",0,0,0
"Gymnastics","Gymnastics Women's Team All-Around","2016-01-01","123066","94",0,0,0
"Gymnastics","Gymnastics Women's Uneven Bars","2016-01-01","123066","94",0,0,0
"Gymnastics","Gymnastics Women's Balance Beam","2016-01-01","123066","94",0,0,0
"Gymnastics","Gymnastics Men's Pommelled Horse","2016-01-01","123078","49",0,0,0
"Track and Field","Women's 5,000 metres","2016-01-01","123118","94",0,0,0
"Track and Field","Women's Long Jump","2016-01-01","123157","73",0,0,0
"Swimming","Swimming Women's 100 metres Freestyle","2016-01-01","123163","179",0,0,0
"Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","2016-01-01","123163","179",0,0,0
"Swimming","Swimming Women's 200 metres Individual Medley","2016-01-01","123163","179",0,0,0
"Track and Field","Men's Decathlon","2016-01-01","123192","62",0,0,0
"Track and Field","Men's 100 metres","2016-01-01","123196","73",0,0,0
"Track and Field","Men's 4 x 100 metres Relay","2016-01-01","123196","73",0,0,0
"Track and Field","Men's 400 metres Hurdles","2016-01-01","123204","134",0,0,0
"Track and Field","Men's Marathon","2016-01-01","123220","53",0,0,0
"Swimming","Swimming Women's 100 metres Butterfly","2016-01-01","123318","153",0,0,0
"Swimming","Swimming Women's 50 metres Freestyle","2016-01-01","123435","146",0,0,0
"Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","2016-01-01","123435","146",0,0,0
"Track and Field","Men's Discus Throw","2016-01-01","123436","146",0,0,0
"Track and Field","Women's Shot Put","2016-01-01","123441","71",0,0,0
"Track and Field","Women's 1,500 metres","2016-01-01","123442","146",0,0,0
"Track and Field","Women's Triple Jump","2016-01-01","123516","42",0,0,0
"Track and Field","Men's Decathlon","2016-01-01","123562","94",0,0,0
"Swimming","Swimming Women's 4 x 200 metres Freestyle Relay","2016-01-01","123600","152",0,0,0
"Swimming","Swimming Women's 100 metres Backstroke","2016-01-01","123600","152",0,0,0
"Swimming","Swimming Women's 200 metres Backstroke","2016-01-01","123600","152",0,0,0
"Swimming","Swimming Women's 200 metres Butterfly","2016-01-01","123608","189",0,0,0
"Track and Field","Women's Javelin Throw","2016-01-01","123636","66",0,0,0
"Swimming","Swimming Women's 50 metres Freestyle","2016-01-01","123664","31",0,0,0
"Track and Field","Men's Marathon","2016-01-01","123667","153",0,0,0
"Track and Field","Men's Javelin Throw","2016-01-01","123746","52",0,0,0
"Track and Field","Women's 20 kilometres Walk","2016-01-01","123780","108",0,0,0
"Gymnastics","Gymnastics Women's Individual All-Around","2016-01-01","123941","8",0,0,0
"Gymnastics","Gymnastics Women's Floor Exercise","2016-01-01","123941","8",0,0,0
"Gymnastics","Gymnastics Women's Uneven Bars","2016-01-01","123941","8",0,0,0
"Gymnastics","Gymnastics Women's Balance Beam","2016-01-01","123941","8",0,0,0
"Swimming","Swimming Men's 1,500 metres Freestyle","2016-01-01","123944","26",0,0,0
"Track and Field","Men's 400 metres","2016-01-01","123962","156",0,0,0
"Track and Field","Men's Triple Jump","2016-01-01","124005","96",0,0,0
"Swimming","Swimming Women's 100 metres Breaststroke","2016-01-01","124022","173",0,0,0
"Swimming","Swimming Women's 200 metres Breaststroke","2016-01-01","124022","173",0,0,0
"Swimming","Swimming Women's 200 metres Backstroke","2016-01-01","124195","179",0,0,0
"Swimming","Swimming Women's 200 metres Butterfly","2016-01-01","124195","179",0,0,0
"Swimming","Swimming Women's 400 metres Individual Medley","2016-01-01","124195","179",0,0,0
"Track and Field","Women's 5,000 metres","2016-01-01","124238","131",0,0,0
"Swimming","Swimming Men's 100 metres Breaststroke","2016-01-01","124348","170",0,0,1
"Swimming","Swimming Men's 200 metres Breaststroke","2016-01-01","124348","170",0,0,0
"Swimming","Swimming Men's 4 x 100 metres Medley Relay","2016-01-01","124348","170",0,0,0
"Swimming","Swimming Men's 100 metres Backstroke","2016-01-01","124350","25",0,0,0
"Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","2016-01-01","124420","130",0,0,0
"Track and Field","Men's Decathlon","2016-01-01","124432","19",0,0,0
"Gymnastics","Gymnastics Men's Team All-Around","2016-01-01","124603","130",0,0,0
"Gymnastics","Gymnastics Men's Rings","2016-01-01","124603","130",0,0,0
"Gymnastics","Gymnastics Women's Individual All-Around","2016-01-01","124610","130",0,0,0
"Gymnastics","Gymnastics Women's Team All-Around","2016-01-01","124610","130",0,0,0
"Gymnastics","Gymnastics Women's Floor Exercise","2016-01-01","124610","130",0,0,0
"Gymnastics","Gymnastics Women's Uneven Bars","2016-01-01","124610","130",0,0,0
"Gymnastics","Gymnastics Women's Balance Beam","2016-01-01","124610","130",0,0,0
"Swimming","Swimming Women's 50 metres Freestyle","2016-01-01","124731","34",0,0,0
"Swimming","Swimming Women's 100 metres Freestyle","2016-01-01","124731","34",0,0,0
"Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","2016-01-01","124731","34",1,0,0
"Swimming","Swimming Women's 4 x 100 metres Medley Relay","2016-01-01","124731","34",0,0,0
"Track and Field","Women's 4 x 400 metres Relay","2016-01-01","124750","130",0,0,0
"Swimming","Swimming Men's 4 x 100 metres Freestyle Relay","2016-01-01","124790","34",0,0,0
"Track and Field","Men's 400 metres","2016-01-01","124804","170",0,1,0
"Gymnastics","Gymnastics Women's Team All-Around","2016-01-01","124837","130",0,0,0
"Gymnastics","Gymnastics Women's Floor Exercise","2016-01-01","124837","130",0,0,0
